taxonomy [%],taxa [%],GSP T0,So-Sp T0,Sp T0,So T0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter agilis,Arthrobacter agilis,0,0.050112754,0,0.125914378
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter crystallopoietes,Arthrobacter crystallopoietes,0.310459005,0.156602355,0.020719484,0.209857297
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter deserti,Arthrobacter deserti,0.075943984,0.062640942,0.129496776,0.203861374
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter ginkgonis,Arthrobacter ginkgonis,0.051034357,0.075169131,0.041438968,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter globiformis,Arthrobacter globiformis,0,0,0,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter pigmenti,Arthrobacter pigmenti,0.013973693,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter ramosus,Arthrobacter ramosus,0.003037759,0,0.041438968,0.059959228
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp.,Arthrobacter sp.,0.258817097,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter subterraneus,Arthrobacter subterraneus,0.702937513,0,0,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Citricoccus;Citricoccus alkalitolerans,Citricoccus alkalitolerans,0.003645311,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Glutamicibacter;Glutamicibacter nicotianae,Glutamicibacter nicotianae,0.006683071,0.050112754,0,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Paenarthrobacter;Paenarthrobacter sp.,Paenarthrobacter sp.,0.087487469,0.137810073,0.743311492,0.911380261
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;Pseudarthrobacter oxydans,Pseudarthrobacter oxydans,1.04620432,1.747682285,4.345911787,4.88667706
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;Pseudarthrobacter polychromogenes,Pseudarthrobacter polychromogenes,0.034022905,0.025056377,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;Pseudarthrobacter sp.,Pseudarthrobacter sp.,0.010328382,0,0.041438968,0.035975537
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcales Incertae Sedis;Luteimicrobium;Luteimicrobium sp.,Luteimicrobium sp.,0.006075519,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium;Cellulosimicrobium cellulans,Cellulosimicrobium cellulans,0.085664814,0.056376848,0.056978581,0.017987768
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Isoptericola;Isoptericola dokdonensis,Isoptericola dokdonensis,0.066830706,0,0,0.017987768
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Isoptericola;Isoptericola variabilis,Isoptericola variabilis,0.191986391,0.025056377,0.018129549,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Promicromonospora;Promicromonospora sukumoe,Promicromonospora sukumoe,0,0.050112754,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Xylanimonas;Xylanimonas cellulosilytica,Xylanimonas cellulosilytica,0.00972083,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinocatenispora;Actinocatenispora sp.,Actinocatenispora sp.,0.001822656,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes atraurantiacus,Actinoplanes atraurantiacus,0,0.125281884,0.012949678,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes auranticolor,Actinoplanes auranticolor,0.010935934,0.839388624,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes cibodasensis,Actinoplanes cibodasensis,0.006075519,0.018792283,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes cyaneus,Actinoplanes cyaneus,0.017619004,0.043848659,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes deccanensis,Actinoplanes deccanensis,0.003037759,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes derwentensis,Actinoplanes derwentensis,0.03888332,0.068905036,0.054388646,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes digitatis,Actinoplanes digitatis,0.059540083,0.056376848,0,0.041971459
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes friuliensis,Actinoplanes friuliensis,0.115434855,0.300676522,0.028489291,0.089938842
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes globisporus,Actinoplanes globisporus,0,0,0.025899355,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes italicus,Actinoplanes italicus,0.020049212,0.050112754,0.264173422,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes philippinensis,Actinoplanes philippinensis,0.003645311,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes regularis,Actinoplanes regularis,0,0,0.007769807,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes sarveparensis,Actinoplanes sarveparensis,0,0,0,0.047967382
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes sp.,Actinoplanes sp.,0.065615602,0.419694312,0.593095232,0.101930687
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes subtropicus,Actinoplanes subtropicus,0.013973693,0,0.010359742,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes toevensis,Actinoplanes toevensis,0.004252863,0.062640942,0.020719484,0.047967382
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes tuftoflagellus,Actinoplanes tuftoflagellus,0.057109876,0.056376848,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes utahensis,Actinoplanes utahensis,0.004860415,0.031320471,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Allocatelliglobosispora;Allocatelliglobosispora scoriae,Allocatelliglobosispora scoriae,0.003037759,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Asanoa;Asanoa sp.,Asanoa sp.,0.075336432,0.300676522,0.132086711,0.10792661
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Catellatospora;Catellatospora bangladeshensis,Catellatospora bangladeshensis,0,0,0.012949678,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Catellatospora;Catellatospora sp.,Catellatospora sp.,0.030377593,0.244299674,0.049208775,0.113922533
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Catelliglobosispora;Catelliglobosispora koreensis,Catelliglobosispora koreensis,0,0,0.02330942,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Catenuloplanes;Catenuloplanes sp.,Catenuloplanes sp.,0.002430207,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Dactylosporangium;Dactylosporangium sp.,Dactylosporangium sp.,0.03584556,0.131545978,0.137266582,0.137906224
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Hamadaea;Hamadaea sp.,Hamadaea sp.,0.007290622,0,0.010359742,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Longispora;Longispora sp.,Longispora sp.,0.015796349,0,0.012949678,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Luedemannella;Luedemannella sp.,Luedemannella sp.,0.027339834,0.212979203,0.121726969,0.269816525
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora chokoriensis,Micromonospora chokoriensis,0,0,0.033669162,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora coriariae,Micromonospora coriariae,0.075336432,0.16286645,0.02330942,0.035975537
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora coxensis,Micromonospora coxensis,0.003037759,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora echinaurantiaca,Micromonospora echinaurantiaca,0,0,0,0.047967382
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora echinofusca,Micromonospora echinofusca,0.004252863,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora echinospora,Micromonospora echinospora,0.003037759,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora pisi,Micromonospora pisi,0,0.144074167,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora sp.,Micromonospora sp.,0.143989793,0.582560762,0.165755873,0.527641204
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora zamorensis,Micromonospora zamorensis,0.161001245,0.11901779,0,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Phytohabitans;Phytohabitans sp.,Phytohabitans sp.,0.007290622,0.068905036,0,0.041971459
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Planosporangium;Planosporangium sp.,Planosporangium sp.,0,0,0.007769807,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Plantactinospora;Plantactinospora siamensis,Plantactinospora siamensis,0.011543486,0.11901779,0.010359742,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Plantactinospora;Plantactinospora sp.,Plantactinospora sp.,0.01944166,0.025056377,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Polymorphospora;Polymorphospora rubra,Polymorphospora rubra,0,0,0,0.041971459
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Rhizocola;Rhizocola sp.,Rhizocola sp.,0.004860415,0.018792283,0.028489291,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Rugosimonospora;Rugosimonospora sp.,Rugosimonospora sp.,0,0,0.012949678,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Salinispora;Salinispora sp.,Salinispora sp.,0.014581245,0.306940616,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Virgisporangium;Virgisporangium ochraceum,Virgisporangium ochraceum,0.012151037,0.200451015,0.010359742,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Virgisporangium;Virgisporangium sp.,Virgisporangium sp.,0.024909627,0,0.168345808,0.275812448
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Actinopolymorpha;Actinopolymorpha singaporensis,Actinopolymorpha singaporensis,0,0,0.007769807,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Actinopolymorpha;Actinopolymorpha sp.,Actinopolymorpha sp.,0.011543486,0.093961413,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium choanae,Aeromicrobium choanae,0.020656764,0,0.012949678,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium marinum,Aeromicrobium marinum,0,0.081433225,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium massiliense,Aeromicrobium massiliense,0.063792946,0.062640942,0.018129549,0.017987768
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium sp.,Aeromicrobium sp.,0.069868465,0.056376848,0.121726969,0.083942919
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium tamlense,Aeromicrobium tamlense,0.041921079,0,0.132086711,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella;Kribbella endophytica,Kribbella endophytica,0.078981743,0.075169131,0.069928259,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella;Kribbella sandramycini,Kribbella sandramycini,0,0,0,0.047967382
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella;Kribbella sp.,Kribbella sp.,0.005467967,0,0.018129549,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;Marmoricola bigeumensis,Marmoricola bigeumensis,0,0,0,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;Marmoricola ginsengisoli,Marmoricola ginsengisoli,0,0,0.015539613,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;Marmoricola sp.,Marmoricola sp.,0.245450955,0.169130544,0.25381368,0.071951073
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;Marmoricola terrae,Marmoricola terrae,0,0.062640942,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Mumia;Mumia xiangluensis,Mumia xiangluensis,0.029770042,0,0.007769807,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides albus,Nocardioides albus,0.006683071,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides alpinus,Nocardioides alpinus,0,0,0.033669162,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides aromaticivorans,Nocardioides aromaticivorans,0.022479419,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides dilutus,Nocardioides dilutus,0.020049212,0,0,0.053963305
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides exalbidus,Nocardioides exalbidus,0.0164039,0.037584565,0.054388646,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides halotolerans,Nocardioides halotolerans,0.006683071,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides hankookensis,Nocardioides hankookensis,0,0,0,0.053963305
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides insulae,Nocardioides insulae,0.010328382,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides islandensis,Nocardioides islandensis,0.029770042,0,0.046618839,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides kandeliae,Nocardioides kandeliae,0.003645311,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides marinus,Nocardioides marinus,0.003037759,0,0.010359742,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides pelophilus,Nocardioides pelophilus,0.018834108,0.031320471,0,0.017987768
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides plantarum,Nocardioides plantarum,0.012758589,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides pyridinolyticus,Nocardioides pyridinolyticus,0.006683071,0,0.015539613,0.089938842
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides rubriscoriae,Nocardioides rubriscoriae,0,0.050112754,0,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides sp.,Nocardioides sp.,3.80509736,2.693560511,2.097847764,1.918695287
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides taihuensis,Nocardioides taihuensis,0,0.037584565,0.007769807,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides terrae,Nocardioides terrae,0.009113278,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides ultimimeridianus,Nocardioides ultimimeridianus,0,0,0,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Thermasporomyces;Thermasporomyces composti,Thermasporomyces composti,0.009113278,0,0.007769807,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Friedmanniella;Friedmanniella sp.,Friedmanniella sp.,0.005467967,0,0,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Friedmanniella;Microlunatus lacustris,Microlunatus lacustris,0.018834108,0,0,0.017987768
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Microlunatus;Microlunatus sp.,Microlunatus sp.,0.063185394,0,0.046618839,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;Actinomycetospora lutea,Actinomycetospora lutea,0.006075519,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;Actinomycetospora sp.,Actinomycetospora sp.,0.494547222,0.28188424,0.044028904,0.10792661
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;Actinophytocola sp.,Actinophytocola sp.,0.006683071,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Alloactinosynnema;Alloactinosynnema sp.,Alloactinosynnema sp.,0,0,0.015539613,0.059959228
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;Amycolatopsis rhabdoformis,Amycolatopsis rhabdoformis,0.025517179,0.062640942,0.015539613,0.041971459
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;Amycolatopsis sp.,Amycolatopsis sp.,0.007290622,0,0.018129549,0
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Crossiella;Crossiella sp.,Crossiella sp.,0.082019502,0.187922826,0.082877936,1.780789063
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Kibdelosporangium;Kibdelosporangium sp.,Kibdelosporangium sp.,0,0,0.318562068,0
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Lechevalieria;Lechevalieria sp.,Lechevalieria sp.,0.006683071,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Lechevalieria;Lentzea albidocapillata,Lentzea albidocapillata,0.024909627,0.050112754,0.05179871,0.095934764
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Lechevalieria;Lentzea kentuckyensis,Lentzea kentuckyensis,0,0.025056377,0,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia alaniniphila,Pseudonocardia alaniniphila,0.017011452,0.125281884,0,0
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia asaccharolytica,Pseudonocardia asaccharolytica,0.003037759,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia dioxanivorans,Pseudonocardia dioxanivorans,0.013973693,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia endophytica,Pseudonocardia endophytica,0.027947386,0.018792283,0,0
